Order_ID,Order_Date,Ship_Date,Customer_ID,Customer_Name,Segment,Country,City,Region,Product_ID,Category,Sub_Category,Product_Name,Sales,Quantity,Discount,Profit
IN-2020-100668,2019-07-10,2019-07-13,CUST-0235,Customer 0235,Consumer,India,Jaipur,North,Off-Pap-539,Office Supplies,Paper,Paper Item 6,7898.92,4,0.2,-493.68
IN-2021-104685,2019-07-11,2019-07-13,CUST-0018,Customer 0018,Home Office,India,Pune,West,Off-Art-489,Office Supplies,Art,Art Item 44,7520.71,8,0.1,417.82
IN-2021-100328,2019-07-11,2019-07-16,CUST-0333,Customer 0333,Consumer,India,Surat,West,Off-Bin-344,Office Supplies,Binders,Binders Item 40,7922.8,4,0.0,1188.42
IN-2021-101264,2019-07-11,2019-07-16,CUST-0438,Customer 0438,Corporate,India,Hyderabad,South,Fur-Fur-296,Furniture,Furnishings,Furnishings Item 44,14855.66,6,0.1,-825.31
IN-2021-101450,2019-07-11,2019-07-18,CUST-0170,Customer 0170,Home Office,India,Hyderabad,South,Off-Pap-706,Office Supplies,Paper,Paper Item 37,19109.23,5,0.0,2866.38
IN-2022-100528,2019-07-11,2019-07-17,CUST-0046,Customer 0046,Corporate,India,Ahmedabad,West,Fur-Tab-380,Furniture,Tables,Tables Item 1,29188.11,2,0.0,1459.41
IN-2022-103956,2019-07-12,2019-07-17,CUST-0023,Customer 0023,Consumer,India,Surat,West,Tec-Acc-526,Technology,Accessories,Accessories Item 42,21272.96,3,0.0,5318.24
IN-2022-101081,2019-07-12,2019-07-14,CUST-0003,Customer 0003,Home Office,India,Surat,West,Tec-Mac-348,Technology,Machines,Machines Item 1,54887.93,3,0.0,13721.98
IN-2020-100198,2019-07-13,2019-07-16,CUST-0354,Customer 0354,Consumer,India,Jaipur,North,Off-Pap-120,Office Supplies,Paper,Paper Item 22,19374.08,5,0.1,1076.34
IN-2021-103490,2019-07-13,2019-07-20,CUST-0211,Customer 0211,Consumer,India,Mumbai,West,Tec-Cop-687,Technology,Copiers,Copiers Item 9,98147.2,10,0.1,16357.87
IN-2020-102403,2019-07-14,2019-07-16,CUST-0353,Customer 0353,Corporate,India,Ahmedabad,West,Fur-Tab-385,Furniture,Tables,Tables Item 12,67434.66,8,0.0,3371.73
IN-2019-103157,2019-07-14,2019-07-20,CUST-0100,Customer 0100,Corporate,India,Surat,West,Fur-Boo-826,Furniture,Bookcases,Bookcases Item 30,39655.59,6,0.1,-2203.09
IN-2022-102162,2019-07-14,2019-07-18,CUST-0378,Customer 0378,Home Office,India,Kolkata,East,Tec-Pho-486,Technology,Phones,Phones Item 39,60446.28,7,0.0,15111.57
IN-2022-102464,2019-07-15,2019-07-21,CUST-0006,Customer 0006,Consumer,India,Bangalore,South,Off-Art-536,Office Supplies,Art,Art Item 24,10850.34,10,0.1,602.8
IN-2019-103746,2019-07-15,2019-07-19,CUST-0285,Customer 0285,Corporate,India,Bhubaneswar,East,Off-Pap-528,Office Supplies,Paper,Paper Item 17,8043.53,5,0.1,446.86
IN-2021-103385,2019-07-15,2019-07-16,CUST-0427,Customer 0427,Corporate,India,Kochi,South,Fur-Tab-442,Furniture,Tables,Tables Item 49,133966.78,9,0.0,6698.34
IN-2019-101539,2019-07-15,2019-07-21,CUST-0262,Customer 0262,Home Office,India,Surat,West,Off-Bin-288,Office Supplies,Binders,Binders Item 3,1223.28,1,0.1,67.96
IN-2022-104282,2019-07-16,2019-07-20,CUST-0317,Customer 0317,Home Office,India,Kolkata,East,Off-Art-647,Office Supplies,Art,Art Item 45,2314.11,2,0.0,347.12
IN-2021-101966,2019-07-17,2019-07-22,CUST-0490,Customer 0490,Home Office,India,Ahmedabad,West,Tec-Pho-190,Technology,Phones,Phones Item 3,63462.5,6,0.0,15865.62
IN-2022-102370,2019-07-17,2019-07-21,CUST-0434,Customer 0434,Consumer,India,Kochi,South,Off-Sto-396,Office Supplies,Storage,Storage Item 26,4945.42,1,0.0,741.81
IN-2019-102554,2019-07-17,2019-07-18,CUST-0189,Customer 0189,Corporate,India,Bhubaneswar,East,Off-Art-873,Office Supplies,Art,Art Item 13,3858.1,2,0.0,578.72
IN-2022-102599,2019-07-17,2019-07-22,CUST-0496,Customer 0496,Consumer,India,Ahmedabad,West,Fur-Cha-869,Furniture,Chairs,Chairs Item 43,42972.15,3,0.0,2148.61
IN-2019-100860,2019-07-18,2019-07-25,CUST-0140,Customer 0140,Consumer,India,Surat,West,Off-Pap-429,Office Supplies,Paper,Paper Item 2,18133.83,8,0.0,2720.07
IN-2019-103265,2019-07-20,2019-07-25,CUST-0360,Customer 0360,Consumer,India,Chandigarh,North,Fur-Boo-581,Furniture,Bookcases,Bookcases Item 38,16805.77,3,0.2,-3151.08
IN-2020-103443,2019-07-20,2019-07-23,CUST-0454,Customer 0454,Corporate,India,Surat,West,Fur-Fur-648,Furniture,Furnishings,Furnishings Item 7,13373.75,9,0.5,-12036.38
IN-2020-100813,2019-07-20,2019-07-22,CUST-0272,Customer 0272,Corporate,India,Hyderabad,South,Tec-Acc-478,Technology,Accessories,Accessories Item 37,47575.0,8,0.0,11893.75
IN-2021-102809,2019-07-20,2019-07-24,CUST-0150,Customer 0150,Consumer,India,Guwahati,East,Tec-Acc-770,Technology,Accessories,Accessories Item 18,111541.68,10,0.1,18590.28
IN-2022-102766,2019-07-20,2019-07-26,CUST-0315,Customer 0315,Consumer,India,Guwahati,East,Off-Pap-216,Office Supplies,Paper,Paper Item 26,30885.71,7,0.0,4632.86
IN-2019-101071,2019-07-20,2019-07-26,CUST-0010,Customer 0010,Consumer,India,Hyderabad,South,Tec-Cop-798,Technology,Copiers,Copiers Item 25,15301.06,1,0.0,3825.26
IN-2020-101900,2019-07-20,2019-07-27,CUST-0177,Customer 0177,Consumer,India,Jaipur,North,Off-Bin-242,Office Supplies,Binders,Binders Item 34,23759.76,7,0.0,3563.96
IN-2021-101586,2019-07-21,2019-07-27,CUST-0469,Customer 0469,Home Office,India,Mumbai,West,Off-Bin-129,Office Supplies,Binders,Binders Item 37,7367.71,2,0.1,409.32
IN-2022-104696,2019-07-21,2019-07-24,CUST-0203,Customer 0203,Corporate,India,Pune,West,Tec-Pho-150,Technology,Phones,Phones Item 33,127404.71,9,0.0,31851.18
IN-2020-103044,2019-07-22,2019-07-24,CUST-0476,Customer 0476,Consumer,India,Pune,West,Tec-Mac-158,Technology,Machines,Machines Item 35,75319.49,7,0.1,12553.25
IN-2020-104678,2019-07-22,2019-07-29,CUST-0362,Customer 0362,Home Office,India,Chennai,South,Fur-Cha-222,Furniture,Chairs,Chairs Item 13,12709.95,1,0.0,635.5
IN-2019-101766,2019-07-22,2019-07-28,CUST-0441,Customer 0441,Consumer,India,Bangalore,South,Tec-Pho-603,Technology,Phones,Phones Item 33,74418.12,9,0.0,18604.53
IN-2020-103847,2019-07-23,2019-07-24,CUST-0368,Customer 0368,Home Office,India,Bangalore,South,Tec-Cop-920,Technology,Copiers,Copiers Item 22,147775.95,9,0.0,36943.99
IN-2022-101451,2019-07-23,2019-07-26,CUST-0184,Customer 0184,Consumer,India,Patna,East,Fur-Boo-168,Furniture,Bookcases,Bookcases Item 47,7464.92,1,0.0,373.25
IN-2020-102698,2019-07-23,2019-07-29,CUST-0281,Customer 0281,Corporate,India,Bangalore,South,Fur-Cha-447,Furniture,Chairs,Chairs Item 45,109306.48,9,0.0,5465.32
IN-2021-103077,2019-07-24,2019-07-28,CUST-0178,Customer 0178,Corporate,India,Kochi,South,Tec-Pho-494,Technology,Phones,Phones Item 8,166258.46,9,0.0,41564.61
IN-2021-103579,2019-07-24,2019-07-29,CUST-0004,Customer 0004,Consumer,India,Surat,West,Tec-Cop-731,Technology,Copiers,Copiers Item 28,36795.91,5,0.0,9198.98
IN-2019-100290,2019-07-24,2019-07-25,CUST-0146,Customer 0146,Home Office,India,Chandigarh,North,Off-Sto-407,Office Supplies,Storage,Storage Item 15,14859.02,4,0.1,825.5
IN-2020-101916,2019-07-24,2019-07-29,CUST-0269,Customer 0269,Home Office,India,Jaipur,North,Tec-Cop-154,Technology,Copiers,Copiers Item 46,18181.94,3,0.1,3030.32
IN-2019-102870,2019-07-24,2019-07-26,CUST-0071,Customer 0071,Consumer,India,Hyderabad,South,Tec-Mac-802,Technology,Machines,Machines Item 7,42587.24,5,0.0,10646.81
IN-2020-100708,2019-07-25,2019-07-28,CUST-0285,Customer 0285,Home Office,India,Chennai,South,Off-Art-487,Office Supplies,Art,Art Item 39,8930.59,2,0.1,496.14
IN-2020-102770,2019-07-26,2019-08-01,CUST-0156,Customer 0156,Corporate,India,Chennai,South,Tec-Cop-337,Technology,Copiers,Copiers Item 25,14307.21,1,0.0,3576.8
IN-2022-104404,2019-07-26,2019-07-30,CUST-0299,Customer 0299,Consumer,India,Kolkata,East,Fur-Fur-197,Furniture,Furnishings,Furnishings Item 23,2325.23,1,0.2,-435.98
IN-2020-103176,2019-07-26,2019-08-02,CUST-0053,Customer 0053,Corporate,India,Lucknow,North,Tec-Acc-728,Technology,Accessories,Accessories Item 27,44439.28,8,0.0,11109.82
IN-2019-100068,2019-07-26,2019-08-01,CUST-0059,Customer 0059,Home Office,India,Pune,West,Off-Bin-333,Office Supplies,Binders,Binders Item 27,22050.61,6,0.0,3307.59
IN-2022-101884,2019-07-27,2019-07-29,CUST-0259,Customer 0259,Corporate,India,Delhi,North,Fur-Fur-988,Furniture,Furnishings,Furnishings Item 20,48740.23,7,0.0,2437.01
IN-2022-103757,2019-07-27,2019-08-02,CUST-0025,Customer 0025,Consumer,India,Hyderabad,South,Fur-Boo-312,Furniture,Bookcases,Bookcases Item 11,9352.09,4,0.1,-519.56
IN-2019-100319,2019-07-27,2019-08-01,CUST-0154,Customer 0154,Home Office,India,Ahmedabad,West,Tec-Pho-313,Technology,Phones,Phones Item 37,50979.09,6,0.5,-25489.54
IN-2022-102618,2019-07-28,2019-07-31,CUST-0162,Customer 0162,Corporate,India,Hyderabad,South,Fur-Cha-685,Furniture,Chairs,Chairs Item 26,9362.23,1,0.2,-1755.42
IN-2021-103173,2019-07-28,2019-08-01,CUST-0342,Customer 0342,Home Office,India,Patna,East,Off-Pap-847,Office Supplies,Paper,Paper Item 12,2685.54,1,0.2,-167.85
IN-2022-104652,2019-07-28,2019-07-30,CUST-0323,Customer 0323,Consumer,India,Mumbai,West,Fur-Tab-989,Furniture,Tables,Tables Item 7,39888.63,3,0.1,-2216.03
IN-2020-102607,2019-07-28,2019-08-03,CUST-0044,Customer 0044,Corporate,India,Chennai,South,Fur-Cha-937,Furniture,Chairs,Chairs Item 45,16671.63,7,0.0,833.58
IN-2020-100849,2019-07-28,2019-07-31,CUST-0400,Customer 0400,Corporate,India,Lucknow,North,Off-Bin-720,Office Supplies,Binders,Binders Item 15,7790.35,3,0.0,1168.55
IN-2022-101834,2019-08-01,2019-08-04,CUST-0305,Customer 0305,Home Office,India,Kochi,South,Off-Art-981,Office Supplies,Art,Art Item 46,10443.32,3,0.0,1566.5
IN-2020-101250,2019-08-01,2019-08-03,CUST-0334,Customer 0334,Corporate,India,Ahmedabad,West,Fur-Tab-318,Furniture,Tables,Tables Item 26,38145.38,3,0.0,1907.27
IN-2020-103258,2019-08-02,2019-08-06,CUST-0046,Customer 0046,Home Office,India,Mumbai,West,Fur-Fur-293,Furniture,Furnishings,Furnishings Item 15,96148.96,7,0.0,4807.45
IN-2021-102270,2019-08-02,2019-08-09,CUST-0359,Customer 0359,Corporate,India,Chandigarh,North,Off-Sto-915,Office Supplies,Storage,Storage Item 28,8445.55,8,0.0,1266.83
IN-2019-103866,2019-08-02,2019-08-07,CUST-0234,Customer 0234,Corporate,India,Surat,West,Tec-Acc-887,Technology,Accessories,Accessories Item 36,114871.95,8,0.1,19145.32
IN-2020-100350,2019-08-02,2019-08-05,CUST-0029,Customer 0029,Corporate,India,Mumbai,West,Off-Sto-316,Office Supplies,Storage,Storage Item 42,39454.66,9,0.0,5918.2
IN-2022-101980,2019-08-02,2019-08-05,CUST-0078,Customer 0078,Consumer,India,Guwahati,East,Off-Bin-958,Office Supplies,Binders,Binders Item 42,8428.78,5,0.1,468.27
IN-2021-100876,2019-08-03,2019-08-09,CUST-0236,Customer 0236,Corporate,India,Guwahati,East,Off-Pap-690,Office Supplies,Paper,Paper Item 36,13931.51,9,0.1,773.97
IN-2020-103557,2019-08-03,2019-08-05,CUST-0317,Customer 0317,Home Office,India,Hyderabad,South,Tec-Mac-399,Technology,Machines,Machines Item 6,63946.62,7,0.0,15986.65
IN-2019-104877,2019-08-04,2019-08-11,CUST-0337,Customer 0337,Consumer,India,Mumbai,West,Tec-Pho-959,Technology,Phones,Phones Item 18,100786.65,8,0.1,16797.78
IN-2020-100893,2019-08-04,2019-08-06,CUST-0477,Customer 0477,Home Office,India,Pune,West,Tec-Mac-787,Technology,Machines,Machines Item 17,51995.45,7,0.0,12998.86
IN-2020-100060,2019-08-05,2019-08-12,CUST-0495,Customer 0495,Consumer,India,Surat,West,Tec-Mac-192,Technology,Machines,Machines Item 26,8070.19,1,0.1,1345.03
IN-2021-101985,2019-08-05,2019-08-09,CUST-0371,Customer 0371,Corporate,India,Delhi,North,Off-Bin-663,Office Supplies,Binders,Binders Item 32,2365.57,1,0.0,354.84
IN-2021-104742,2019-08-05,2019-08-09,CUST-0238,Customer 0238,Corporate,India,Mumbai,West,Tec-Cop-782,Technology,Copiers,Copiers Item 33,120090.69,9,0.1,20015.11
IN-2022-103722,2019-08-06,2019-08-11,CUST-0325,Customer 0325,Corporate,India,Kochi,South,Fur-Tab-663,Furniture,Tables,Tables Item 2,70491.74,6,0.2,-13217.2
IN-2021-104563,2019-08-06,2019-08-08,CUST-0212,Customer 0212,Consumer,India,Surat,West,Fur-Tab-934,Furniture,Tables,Tables Item 29,20172.96,8,0.1,-1120.72
IN-2020-102295,2019-08-06,2019-08-13,CUST-0476,Customer 0476,Consumer,India,Mumbai,West,Fur-Boo-609,Furniture,Bookcases,Bookcases Item 6,7465.9,1,0.2,-1399.86
IN-2021-100651,2019-08-06,2019-08-07,CUST-0215,Customer 0215,Corporate,India,Surat,West,Tec-Pho-229,Technology,Phones,Phones Item 3,33761.52,7,0.1,5626.92
IN-2019-101546,2019-08-07,2019-08-11,CUST-0283,Customer 0283,Home Office,India,Pune,West,Fur-Cha-384,Furniture,Chairs,Chairs Item 35,39374.27,4,0.0,1968.71
IN-2019-101009,2019-08-07,2019-08-08,CUST-0288,Customer 0288,Consumer,India,Chennai,South,Tec-Cop-260,Technology,Copiers,Copiers Item 29,87874.8,5,0.0,21968.7
IN-2022-104105,2019-08-08,2019-08-12,CUST-0086,Customer 0086,Consumer,India,Ahmedabad,West,Off-Pap-173,Office Supplies,Paper,Paper Item 37,463.23,1,0.0,69.48
IN-2021-100057,2019-08-08,2019-08-12,CUST-0293,Customer 0293,Corporate,India,Guwahati,East,Fur-Boo-381,Furniture,Bookcases,Bookcases Item 1,96944.41,10,0.2,-18177.08
IN-2022-104783,2019-08-09,2019-08-12,CUST-0294,Customer 0294,Consumer,India,Kolkata,East,Off-Art-117,Office Supplies,Art,Art Item 10,19519.26,8,0.1,1084.4
IN-2019-103955,2019-08-09,2019-08-13,CUST-0330,Customer 0330,Corporate,India,Lucknow,North,Off-Art-857,Office Supplies,Art,Art Item 5,10220.0,10,0.0,1533.0
IN-2021-102861,2019-08-09,2019-08-11,CUST-0350,Customer 0350,Consumer,India,Kochi,South,Off-Bin-943,Office Supplies,Binders,Binders Item 12,7676.63,8,0.0,1151.49
IN-2021-102247,2019-08-09,2019-08-13,CUST-0295,Customer 0295,Corporate,India,Bangalore,South,Fur-Tab-399,Furniture,Tables,Tables Item 49,18677.03,10,0.1,-1037.61
IN-2021-102452,2019-08-10,2019-08-15,CUST-0203,Customer 0203,Consumer,India,Ahmedabad,West,Fur-Cha-696,Furniture,Chairs,Chairs Item 14,13537.45,6,0.2,-2538.27
IN-2019-101696,2019-08-10,2019-08-12,CUST-0352,Customer 0352,Consumer,India,Surat,West,Fur-Cha-863,Furniture,Chairs,Chairs Item 49,23163.36,10,0.1,-1286.85
IN-2021-101576,2019-08-10,2019-08-11,CUST-0433,Customer 0433,Consumer,India,Chennai,South,Tec-Mac-992,Technology,Machines,Machines Item 46,73071.93,8,0.2,4567.0
IN-2020-103630,2019-08-10,2019-08-15,CUST-0229,Customer 0229,Home Office,India,Ahmedabad,West,Off-Pap-946,Office Supplies,Paper,Paper Item 25,5513.42,4,0.0,827.01
IN-2021-100815,2019-08-11,2019-08-16,CUST-0451,Customer 0451,Consumer,India,Chennai,South,Tec-Mac-183,Technology,Machines,Machines Item 34,85970.44,8,0.1,14328.41
IN-2019-103924,2019-08-12,2019-08-16,CUST-0055,Customer 0055,Corporate,India,Delhi,North,Tec-Acc-335,Technology,Accessories,Accessories Item 15,37766.96,4,0.1,6294.49
IN-2019-103159,2019-08-12,2019-08-13,CUST-0406,Customer 0406,Home Office,India,Surat,West,Off-Pap-141,Office Supplies,Paper,Paper Item 21,28931.1,7,0.0,4339.67
IN-2020-102302,2019-08-13,2019-08-18,CUST-0360,Customer 0360,Home Office,India,Pune,West,Tec-Mac-347,Technology,Machines,Machines Item 9,7253.2,1,0.0,1813.3
IN-2020-100002,2019-08-13,2019-08-14,CUST-0283,Customer 0283,Corporate,India,Ahmedabad,West,Tec-Acc-821,Technology,Accessories,Accessories Item 5,11935.16,1,0.2,745.95
IN-2020-103275,2019-08-13,2019-08-16,CUST-0402,Customer 0402,Home Office,India,Chandigarh,North,Off-Pap-875,Office Supplies,Paper,Paper Item 4,9570.54,8,0.0,1435.58
IN-2019-103999,2019-08-13,2019-08-15,CUST-0206,Customer 0206,Corporate,India,Hyderabad,South,Fur-Boo-914,Furniture,Bookcases,Bookcases Item 35,32892.55,3,0.0,1644.63
IN-2022-101248,2019-08-14,2019-08-15,CUST-0219,Customer 0219,Consumer,India,Kolkata,East,Tec-Cop-954,Technology,Copiers,Copiers Item 10,49697.17,3,0.1,8282.86
IN-2021-103861,2019-08-14,2019-08-20,CUST-0134,Customer 0134,Consumer,India,Jaipur,North,Off-Bin-953,Office Supplies,Binders,Binders Item 32,10717.8,9,0.0,1607.67
IN-2022-104266,2019-08-14,2019-08-16,CUST-0112,Customer 0112,Corporate,India,Patna,East,Off-Bin-256,Office Supplies,Binders,Binders Item 46,6369.02,7,0.2,-398.06
IN-2021-104327,2019-08-15,2019-08-20,CUST-0173,Customer 0173,Corporate,India,Hyderabad,South,Tec-Cop-936,Technology,Copiers,Copiers Item 26,43112.45,7,0.1,7185.41
IN-2022-104489,2019-08-16,2019-08-20,CUST-0088,Customer 0088,Corporate,India,Patna,East,Fur-Tab-468,Furniture,Tables,Tables Item 32,36537.06,7,0.2,-6850.7
IN-2020-104780,2019-08-16,2019-08-19,CUST-0049,Customer 0049,Corporate,India,Patna,East,Off-Bin-417,Office Supplies,Binders,Binders Item 4,2230.9,1,0.1,123.94
IN-2021-102518,2019-08-16,2019-08-17,CUST-0190,Customer 0190,Consumer,India,Hyderabad,South,Tec-Pho-753,Technology,Phones,Phones Item 26,32317.35,3,0.0,8079.34
IN-2022-104548,2019-08-16,2019-08-21,CUST-0486,Customer 0486,Consumer,India,Chandigarh,North,Fur-Fur-488,Furniture,Furnishings,Furnishings Item 20,41364.73,5,0.1,-2298.04
IN-2022-104672,2019-08-16,2019-08-20,CUST-0125,Customer 0125,Consumer,India,Hyderabad,South,Tec-Cop-647,Technology,Copiers,Copiers Item 49,10630.33,2,0.1,1771.72
IN-2022-104881,2019-08-16,2019-08-22,CUST-0299,Customer 0299,Corporate,India,Bangalore,South,Off-Art-707,Office Supplies,Art,Art Item 6,21936.56,8,0.0,3290.48
IN-2019-103950,2019-08-18,2019-08-19,CUST-0027,Customer 0027,Corporate,India,Lucknow,North,Off-Pap-863,Office Supplies,Paper,Paper Item 35,3678.84,1,0.0,551.83
IN-2022-103901,2019-08-18,2019-08-20,CUST-0396,Customer 0396,Corporate,India,Chennai,South,Off-Sto-808,Office Supplies,Storage,Storage Item 1,23655.98,7,0.2,-1478.5
IN-2021-104744,2019-08-18,2019-08-20,CUST-0493,Customer 0493,Consumer,India,Ahmedabad,West,Fur-Cha-251,Furniture,Chairs,Chairs Item 5,31348.38,6,0.2,-5877.82
IN-2022-102807,2019-08-20,2019-08-24,CUST-0432,Customer 0432,Home Office,India,Mumbai,West,Tec-Pho-340,Technology,Phones,Phones Item 25,26939.05,5,0.1,4489.84
IN-2022-102382,2019-08-20,2019-08-27,CUST-0299,Customer 0299,Corporate,India,Hyderabad,South,Fur-Fur-880,Furniture,Furnishings,Furnishings Item 8,94445.45,10,0.0,4722.27
IN-2021-101460,2019-08-20,2019-08-21,CUST-0002,Customer 0002,Consumer,India,Bhubaneswar,East,Tec-Mac-540,Technology,Machines,Machines Item 7,45318.25,7,0.1,7553.04
IN-2021-103339,2019-08-20,2019-08-25,CUST-0074,Customer 0074,Home Office,India,Kochi,South,Fur-Cha-744,Furniture,Chairs,Chairs Item 3,39155.47,7,0.0,1957.77
IN-2019-100054,2019-08-20,2019-08-21,CUST-0121,Customer 0121,Home Office,India,Ahmedabad,West,Fur-Cha-544,Furniture,Chairs,Chairs Item 7,22044.03,2,0.0,1102.2
IN-2021-104815,2019-08-22,2019-08-25,CUST-0046,Customer 0046,Consumer,India,Pune,West,Fur-Boo-699,Furniture,Bookcases,Bookcases Item 3,27966.96,2,0.0,1398.35
IN-2021-102829,2019-08-22,2019-08-24,CUST-0219,Customer 0219,Consumer,India,Surat,West,Off-Bin-727,Office Supplies,Binders,Binders Item 38,14762.5,9,0.1,820.14
IN-2022-101803,2019-08-22,2019-08-26,CUST-0172,Customer 0172,Home Office,India,Bangalore,South,Off-Art-204,Office Supplies,Art,Art Item 25,3214.76,1,0.0,482.21
IN-2020-101981,2019-08-23,2019-08-25,CUST-0180,Customer 0180,Home Office,India,Kolkata,East,Fur-Fur-320,Furniture,Furnishings,Furnishings Item 21,23235.42,9,0.0,1161.77
IN-2021-100111,2019-08-23,2019-08-25,CUST-0266,Customer 0266,Consumer,India,Patna,East,Tec-Cop-421,Technology,Copiers,Copiers Item 12,134509.41,8,0.1,22418.24
IN-2020-103497,2019-08-24,2019-08-31,CUST-0476,Customer 0476,Corporate,India,Chennai,South,Fur-Tab-543,Furniture,Tables,Tables Item 18,87389.62,7,0.0,4369.48
IN-2020-102147,2019-08-24,2019-08-25,CUST-0236,Customer 0236,Consumer,India,Ahmedabad,West,Tec-Mac-931,Technology,Machines,Machines Item 29,115344.53,10,0.0,28836.13
IN-2022-101195,2019-08-25,2019-09-01,CUST-0343,Customer 0343,Corporate,India,Jaipur,North,Fur-Cha-224,Furniture,Chairs,Chairs Item 37,9720.52,4,0.2,-1822.6
IN-2022-103545,2019-08-25,2019-08-28,CUST-0133,Customer 0133,Home Office,India,Pune,West,Off-Sto-858,Office Supplies,Storage,Storage Item 50,2381.08,2,0.0,357.16
IN-2022-101027,2019-08-25,2019-08-30,CUST-0065,Customer 0065,Home Office,India,Bangalore,South,Tec-Pho-987,Technology,Phones,Phones Item 26,139999.35,8,0.0,34999.84
IN-2021-101001,2019-08-25,2019-08-26,CUST-0118,Customer 0118,Corporate,India,Lucknow,North,Fur-Boo-467,Furniture,Bookcases,Bookcases Item 36,42214.76,6,0.0,2110.74
IN-2020-101609,2019-08-25,2019-08-30,CUST-0316,Customer 0316,Consumer,India,Bangalore,South,Fur-Fur-224,Furniture,Furnishings,Furnishings Item 49,39481.74,5,0.1,-2193.43
IN-2021-100713,2019-08-26,2019-08-31,CUST-0429,Customer 0429,Corporate,India,Pune,West,Fur-Boo-839,Furniture,Bookcases,Bookcases Item 5,9779.68,1,0.1,-543.32
IN-2022-104514,2019-08-26,2019-08-27,CUST-0335,Customer 0335,Consumer,India,Chandigarh,North,Fur-Cha-351,Furniture,Chairs,Chairs Item 22,24517.97,3,0.0,1225.9
IN-2021-104803,2019-08-27,2019-09-03,CUST-0022,Customer 0022,Consumer,India,Kochi,South,Off-Sto-469,Office Supplies,Storage,Storage Item 25,10708.42,7,0.1,594.91
IN-2022-104204,2019-08-27,2019-08-28,CUST-0281,Customer 0281,Consumer,India,Delhi,North,Tec-Mac-157,Technology,Machines,Machines Item 14,17705.85,4,0.5,-8852.92
IN-2022-102840,2019-08-27,2019-08-30,CUST-0324,Customer 0324,Home Office,India,Chennai,South,Fur-Cha-172,Furniture,Chairs,Chairs Item 32,56261.53,4,0.0,2813.08
IN-2019-101369,2019-08-28,2019-09-02,CUST-0397,Customer 0397,Home Office,India,Bhubaneswar,East,Fur-Boo-638,Furniture,Bookcases,Bookcases Item 42,12381.8,9,0.5,-11143.62
IN-2020-104822,2019-08-28,2019-09-01,CUST-0239,Customer 0239,Consumer,India,Hyderabad,South,Fur-Fur-912,Furniture,Furnishings,Furnishings Item 46,31419.65,9,0.2,-5891.18
IN-2019-101572,2019-08-28,2019-09-04,CUST-0444,Customer 0444,Corporate,India,Kolkata,East,Off-Bin-184,Office Supplies,Binders,Binders Item 6,2399.08,1,0.1,133.28
IN-2020-102514,2019-08-28,2019-09-04,CUST-0093,Customer 0093,Corporate,India,Kolkata,East,Fur-Fur-758,Furniture,Furnishings,Furnishings Item 24,60047.27,8,0.2,-11258.86
